372,-0.970981
373,-0.984057
374,-0.993266
375,-0.998573
376,-0.999957
377,-0.997413
378,-0.99095
379,-0.980594
380,-0.966385
381,-0.94838
382,-0.926649
383,-0.901278
384,-0.872365
385,-0.840026
386,-0.804386
387,-0.765586
388,-0.723779
389,-0.679128
390,-0.631808
391,-0.582007
392,-0.529919
393,-0.47575
394,-0.419711
395,-0.362023
396,-0.302913
397,-0.242613
398,-0.18136
399,-0.119394
400,-0.0569595
401,0.005699
402,0.0683351
403,0.130703
404,0.192557
405,0.253655
406,0.313756
407,0.372624
408,0.430029
409,0.485744
410,0.539551
411,0.591238
412,0.640602
413,0.68745
414,0.731597
415,0.772869
416,0.811105
417,0.846155
418,0.877881
419,0.906157
420,0.930874
421,0.951933
422,0.969253
423,0.982765
424,0.992415
425,0.998167
426,0.999998
427,0.997899
428,0.991881
429,0.981965
430,0.968192
431,0.950615
432,0.929304
433,0.904341
434,0.875826
435,0.84387
436,0.808598
437,0.77015
438,0.728676
439,0.684339
440,0.637314
441,0.587785
442,0.535947
443,0.482003
444,0.426166
445,0.368654
446,0.309694
447,0.249518
448,0.188361
449,0.126464
450,0.0640702
451,0.00142476
452,-0.0612263
453,-0.123637
454,-0.185562
455,-0.246757
456,-0.306984
457,-0.366004
458,-0.423586
459,-0.479505
460,-0.533539
461,-0.585478
462,-0.635116
463,-0.682259
464,-0.726721
465,-0.768329
466,-0.806918
467,-0.842337
468,-0.874447
469,-0.903121
470,-0.928248
471,-0.949727
472,-0.967475
473,-0.981423
474,-0.991514
475,-0.997711
476,-0.999988
477,-0.998336
478,-0.992762
479,-0.983287
480,-0.96995
481,-0.952802
482,-0.931911
483,-0.907359
484,-0.879242
485,-0.84767
486,-0.812769
487,-0.774674
488,-0.733536
489,-0.689516
490,-0.642788
491,-0.593534
492,-0.541948
493,-0.488233
494,-0.4326
495,-0.375267
496,-0.31646
497,-0.25641
498,-0.195352
499,-0.133527
500,-0.0711777
501,-0.00854845
502,0.0541144
503,0.116565
504,0.178557
505,0.239848
506,0.300196
507,0.359365
508,0.417123
509,0.473241
510,0.527501
511,0.579688
512,0.629597
513,0.677033
514,0.72181
515,0.76375
516,0.80269
517,0.838477
518,0.870969
519,0.90004
520,0.925574
521,0.947473
522,0.965649
523,0.980031
524,0.990563
525,0.997204
526,0.999927
527,0.998721
528,0.993592
529,0.984559
530,0.971659
531,0.954941
532,0.934471
533,0.91033
534,0.882613
535,0.851428
536,0.816898
537,0.779159
538,0.738359
539,0.694658
540,0.648228
541,0.599252
542,0.547921
543,0.494437
544,0.439011
545,0.381861
546,0.32321
547,0.263289
548,0.202334
549,0.140584
550,0.0782815
551,0.0156717
552,-0.0469997
553,-0.109486
554,-0.171543
555,-0.232926
556,-0.293393
557,-0.352708
558,-0.410638
559,-0.466954
560,-0.521435
561,-0.573868
562,-0.624047
563,-0.671773
564,-0.716861
565,-0.759132
566,-0.798421
567,-0.834573
568,-0.867447
569,-0.896912
570,-0.922854
571,-0.94517
572,-0.963773
573,-0.97859
574,-0.989562
575,-0.996646
576,-0.999815
577,-0.999056
578,-0.994372
579,-0.985781
580,-0.973318
581,-0.957031
582,-0.936984
583,-0.913255
584,-0.885939
585,-0.855143
586,-0.820987
587,-0.783605
588,-0.743145
589,-0.699765
590,-0.653636
591,-0.60494
592,-0.553866
593,-0.500617
594,-0.445401
595,-0.388435
596,-0.329943
597,-0.270155
598,-0.209305
599,-0.147633
600,-0.0853814
601,-0.0227942
602,0.0398827
603,0.102403
604,0.164521
605,0.225992
606,0.286576
607,0.346034
608,0.404132
609,0.460642
610,0.515343
611,0.56802
612,0.618464
613,0.666479
614,0.711876
615,0.754476
616,0.794112
617,0.830628
618,0.86388
619,0.893739
620,0.920087
621,0.94282
622,0.961849
623,0.977099
624,0.98851
625,0.996038
626,0.999653
627,0.99934
628,0.995101
629,0.986953
630,0.974928
631,0.959072
632,0.939449
633,0.916134
634,0.889221
635,0.858814
636,0.825033
637,0.788011
638,0.747893
639,0.704836
640,0.659011
641,0.610597
642,0.559783
643,0.506771
644,0.451768
645,0.394989
646,0.336659
647,0.277007
648,0.216266
649,0.154675
650,0.092477
651,0.0299155
652,-0.0327636
653,-0.0953139
654,-0.15749
655,-0.219047
656,-0.279744
657,-0.339341
658,-0.397605
659,-0.454308
660,-0.509225
661,-0.562142
662,-0.612851
663,-0.661152
664,-0.706855
665,-0.749781
666,-0.789762
667,-0.82664
668,-0.86027
669,-0.890521
670,-0.917273
671,-0.940421
672,-0.959875
673,-0.975558
674,-0.987408
675,-0.995379
676,-0.99944
677,-0.999573
678,-0.99578
679,-0.988075
680,-0.976488
681,-0.961065
682,-0.941866
683,-0.918967
684,-0.892457
685,-0.862442
686,-0.829038
687,-0.792377
688,-0.752603
689,-0.709872
690,-0.664352
691,-0.616223
692,-0.565672
693,-0.512899
694,-0.458111
695,-0.401524
696,-0.343359
697,-0.283845
698,-0.223215
699,-0.161709
700,-0.0995678
701,-0.0370353
702,0.0256428
703,0.0882202
704,0.150451
705,0.212091
706,0.272897
707,0.332631
708,0.391059
709,0.44795
710,0.503082
711,0.556236
712,0.607206
713,0.65579
714,0.701798
715,0.745049
716,0.785372
717,0.82261
718,0.856616
719,0.887257
720,0.914413
721,0.937975
722,0.957853
723,0.973968
724,0.986256
725,0.99467
726,0.999176
727,0.999756
728,0.996409
729,0.989147
730,0.977999
731,0.963009
732,0.944236
733,0.921753
734,0.895648
735,0.866025
736,0.833
737,0.796702
738,0.757274
739,0.714871
740,0.66966
741,0.621817
742,0.571532
743,0.519002
744,0.464432
745,0.408038
746,0.350041
747,0.290668
748,0.230154
749,0.168735
750,0.106654
751,0.0441532
752,-0.0185208
753,-0.081122
754,-0.143404
755,-0.205124
756,-0.266037
757,-0.325905
758,-0.384493
759,-0.44157
760,-0.496912
761,-0.550302
762,-0.601531
763,-0.650396
764,-0.696705
765,-0.740278
766,-0.780942
767,-0.818539
768,-0.852919
769,-0.883949
770,-0.911506
771,-0.935482
772,-0.955783
773,-0.972328
774,-0.985054
775,-0.99391
776,-0.998861
777,-0.999888
778,-0.996987
779,-0.990169
780,-0.97946
781,-0.964904
782,-0.946557
783,-0.924492
784,-0.898794
785,-0.869565
786,-0.83692
787,-0.800987
788,-0.761908
789,-0.719834
790,-0.674933
791,-0.627381
792,-0.577363
793,-0.525078
794,-0.470729
795,-0.414531
796,-0.356705
797,-0.297477
798,-0.23708
799,-0.175752
800,-0.113734
801,-0.0512688
802,0.0113978
803,0.0740197
804,0.136351
805,0.198146
806,0.259163
807,0.319162
808,0.377907
809,0.435167
810,0.490718
811,0.54434
812,0.595824
813,0.644968
814,0.691577
815,0.73547
816,0.776473
817,0.814426
818,0.849179
819,0.880596
820,0.908553
821,0.932941
822,0.953663
823,0.970639
824,0.983802
825,0.9931
826,0.998496
827,0.999969
828,0.997514
829,0.99114
830,0.980872
831,0.966751
832,0.948831
833,0.927184
834,0.901894
835,0.873061
836,0.840798
837,0.805232
838,0.766502
839,0.724761
840,0.680173
841,0.632912
842,0.583165
843,0.531127
844,0.477002
845,0.421004
846,0.363351
847,0.304271
848,0.243995
849,0.182761
850,0.120809
851,0.0583819
852,-0.00427426
853,-0.0669136
854,-0.12929
855,-0.191159
856,-0.252276
857,-0.312403
858,-0.371302
859,-0.428742
860,-0.484498
861,-0.538351
